,Duration,Epidemic,Rt
2213,5.25,0.0,2.0
2214,258.75,800.0,0.4
2215,21.25,4.0,1.992
2216,256.5,825.0,0.35
2217,0.5,0.0,2.0
2218,217.25,800.0,0.4
2219,6.25,0.0,2.0
2220,263.75,800.0,0.4
2221,240.25,823.0,0.354
2222,273.0,786.0,0.428
2223,5.5,0.0,2.0
2224,0.75,0.0,2.0
2225,289.5,837.0,0.326
2226,208.25,821.0,0.358
2227,5.75,0.0,2.0
2228,9.0,0.0,2.0
2229,26.25,1.0,1.998
2230,1.0,0.0,2.0
2231,207.75,747.0,0.506
2232,16.75,0.0,2.0
2233,296.5,790.0,0.42
2234,226.25,815.0,0.37
2235,249.0,799.0,0.402
2236,240.25,801.0,0.398
2237,216.75,779.0,0.442
2238,249.5,813.0,0.374
2239,2.5,0.0,2.0
2240,21.25,1.0,1.998
2241,10.0,0.0,2.0
2242,261.25,830.0,0.34
2243,264.75,807.0,0.386
2244,6.75,0.0,2.0
2245,7.5,0.0,2.0
2246,283.0,769.0,0.462
2247,230.5,784.0,0.432
2248,10.25,0.0,2.0
2249,243.75,824.0,0.352
2250,4.5,0.0,2.0
2251,3.25,0.0,2.0
2252,268.75,800.0,0.4
2253,2.5,0.0,2.0
2254,287.0,807.0,0.386
2255,5.75,0.0,2.0
2256,263.0,748.0,0.504
2257,10.0,1.0,1.998
2258,6.5,1.0,1.998
2259,21.75,1.0,1.998
2260,206.25,813.0,0.374
2261,303.0,814.0,0.372
2262,275.0,775.0,0.45
2263,3.0,0.0,2.0
2264,313.0,749.0,0.502
2265,22.5,2.0,1.996
2266,2.0,0.0,2.0
2267,201.25,777.0,0.446
2268,235.75,840.0,0.32
2269,242.25,817.0,0.366
2270,21.5,0.0,2.0
2271,279.25,810.0,0.38
2272,2.5,0.0,2.0
2273,214.5,777.0,0.446
2274,12.0,0.0,2.0
2275,267.5,795.0,0.41
2276,9.5,0.0,2.0
2277,267.0,802.0,0.396
2278,17.0,2.0,1.996
2279,244.75,839.0,0.322
2280,268.75,826.0,0.348
2281,292.25,787.0,0.426
2282,272.25,798.0,0.404
2283,281.0,844.0,0.312
2284,1.5,0.0,2.0
2285,17.75,0.0,2.0
2286,221.5,769.0,0.462
2287,3.25,0.0,2.0
2288,0.5,0.0,2.0
2289,17.75,0.0,2.0
2290,1.75,0.0,2.0
2291,2.75,1.0,1.998
2292,4.0,0.0,2.0
2293,7.5,0.0,2.0
2294,7.0,0.0,2.0
2295,243.0,799.0,0.402
2296,25.25,3.0,1.994
2297,6.5,0.0,2.0
2298,11.0,0.0,2.0
2299,1.75,0.0,2.0
2300,214.0,815.0,0.37
2301,223.0,800.0,0.4
2302,236.25,735.0,0.53
2303,15.75,2.0,1.996
2304,2.5,0.0,2.0
2305,282.75,799.0,0.402
2306,17.5,2.0,1.996
2307,12.5,2.0,1.996
2308,3.5,0.0,2.0
2309,1.0,0.0,2.0
2310,376.25,832.0,0.336
2311,239.75,724.0,0.552
2312,2.0,0.0,2.0
2313,188.25,804.0,0.392
2314,239.25,798.0,0.404
2315,245.75,786.0,0.428
2316,216.25,753.0,0.494
2317,241.5,785.0,0.43
2318,2.5,0.0,2.0
2319,242.0,781.0,0.438
2320,303.75,817.0,0.366
2321,201.5,753.0,0.494
2322,0.75,0.0,2.0
2323,15.75,3.0,1.994
2324,236.75,797.0,0.406
2325,5.25,0.0,2.0
2326,253.25,805.0,0.39
2327,227.5,787.0,0.426
2328,26.0,2.0,1.996
2329,255.25,837.0,0.326
2330,5.5,0.0,2.0
2331,4.0,0.0,2.0
2332,243.25,726.0,0.548
2333,205.75,825.0,0.35
2334,210.25,778.0,0.444
2335,240.5,810.0,0.38
2336,231.0,749.0,0.502
2337,241.0,798.0,0.404
2338,265.0,802.0,0.396
2339,11.25,1.0,1.998
2340,14.0,0.0,2.0
2341,211.5,805.0,0.39
2342,20.5,7.0,1.986
2343,11.25,1.0,1.998
2344,2.75,0.0,2.0
2345,6.5,0.0,2.0
2346,8.5,0.0,2.0
2347,5.5,0.0,2.0
2348,205.25,811.0,0.378
2349,6.5,1.0,1.998
2350,1.75,0.0,2.0
2351,4.5,0.0,2.0
2352,232.25,806.0,0.388
2353,23.0,1.0,1.998
2354,245.25,829.0,0.342
2355,6.25,0.0,2.0
2356,285.25,804.0,0.392
2357,29.75,5.0,1.99
2358,286.75,807.0,0.386
2359,23.5,2.0,1.996
2360,17.5,1.0,1.998
2361,12.5,1.0,1.998
2362,4.5,0.0,2.0
2363,51.5,7.0,1.986
2364,2.0,0.0,2.0
2365,1.5,0.0,2.0
2366,236.5,768.0,0.464
2367,21.5,1.0,1.998
2368,233.5,807.0,0.386
2369,270.25,783.0,0.434
2370,208.75,818.0,0.364
2371,5.75,0.0,2.0
2372,195.0,810.0,0.38
2373,2.0,0.0,2.0
2374,11.25,2.0,1.996
2375,0.75,0.0,2.0
2376,272.0,771.0,0.458
2377,6.75,0.0,2.0
2378,220.75,802.0,0.396
2379,212.75,745.0,0.51
2380,0.5,0.0,2.0
2381,17.25,2.0,1.996
2382,236.25,759.0,0.482
2383,246.5,772.0,0.456
2384,0.75,0.0,2.0
2385,249.25,754.0,0.492
2386,61.0,11.0,1.978
2387,271.5,795.0,0.41
2388,12.0,1.0,1.998
2389,2.75,0.0,2.0
2390,17.0,0.0,2.0
2391,11.75,0.0,2.0
2392,8.75,0.0,2.0
2393,217.25,778.0,0.444
2394,5.0,0.0,2.0
2395,4.5,0.0,2.0
2396,241.5,759.0,0.482
2397,11.75,0.0,2.0
2398,21.0,2.0,1.996
2399,1.75,0.0,2.0
2400,0.5,0.0,2.0
2401,218.0,850.0,0.3
2402,40.5,2.0,1.996
2403,294.0,798.0,0.404
2404,239.0,817.0,0.366
2405,213.5,762.0,0.476
2406,2.75,0.0,2.0
2407,22.0,5.0,1.99
2408,335.75,810.0,0.38
2409,13.0,0.0,2.0
2410,3.5,0.0,2.0
2411,18.5,2.0,1.996
2412,227.5,804.0,0.392
2413,279.75,808.0,0.384
2414,263.0,848.0,0.304
2415,7.75,0.0,2.0
2416,14.25,2.0,1.996
2417,315.25,794.0,0.412
2418,8.5,1.0,1.998
2419,7.75,0.0,2.0
2420,8.75,0.0,2.0
2421,15.75,1.0,1.998
2422,191.75,809.0,0.382
2423,351.25,792.0,0.416
2424,247.75,780.0,0.44
2425,20.25,4.0,1.992
2426,260.75,766.0,0.468
2427,282.25,808.0,0.384
2428,1.5,0.0,2.0
2429,4.75,0.0,2.0
2430,4.75,1.0,1.998
2431,1.75,0.0,2.0
2432,25.0,2.0,1.996
2433,289.5,729.0,0.542
2434,228.5,818.0,0.364
2435,6.25,0.0,2.0
2436,1.25,0.0,2.0
2437,281.5,818.0,0.364
2438,252.25,803.0,0.394
2439,1.0,0.0,2.0
2440,8.75,0.0,2.0
2441,248.0,838.0,0.324
2442,298.75,831.0,0.338
2443,253.0,799.0,0.402
2444,214.5,839.0,0.322
2445,240.5,834.0,0.332
2446,259.0,831.0,0.338
2447,20.0,4.0,1.992
2448,17.75,4.0,1.992
2449,1.75,0.0,2.0
2450,2.5,0.0,2.0
2451,262.75,790.0,0.42
2452,254.0,810.0,0.38
2453,232.0,798.0,0.404
2454,2.25,0.0,2.0
2455,239.0,834.0,0.332
2456,12.0,0.0,2.0
2457,6.25,0.0,2.0
2458,12.25,0.0,2.0
2459,287.0,808.0,0.384
2460,278.0,779.0,0.442
2461,282.75,809.0,0.382
2462,346.75,807.0,0.386
2463,1.5,0.0,2.0
2464,268.5,763.0,0.474
2465,8.75,1.0,1.998
2466,261.25,805.0,0.39
2467,5.0,0.0,2.0
2468,18.25,1.0,1.998
2469,10.25,1.0,1.998
2470,201.5,806.0,0.388
2471,275.0,809.0,0.382
2472,217.0,807.0,0.386
2473,253.75,794.0,0.412
2474,256.75,779.0,0.442
2475,33.75,1.0,1.998
2476,273.5,849.0,0.302
2477,3.5,0.0,2.0
2478,205.75,808.0,0.384
2479,245.5,742.0,0.516
2480,4.75,0.0,2.0
2481,3.25,0.0,2.0
2482,33.25,0.0,2.0
2483,278.0,791.0,0.418
2484,216.5,811.0,0.378
2485,264.5,811.0,0.378
2486,10.75,6.0,1.988
2487,46.75,5.0,1.99
2488,2.75,0.0,2.0
2489,5.25,0.0,2.0
2490,270.75,766.0,0.468
2491,226.75,820.0,0.36
2492,1.25,0.0,2.0
2493,3.0,0.0,2.0
2494,310.5,799.0,0.402
2495,11.5,0.0,2.0
2496,11.75,2.0,1.996
2497,14.75,1.0,1.998
2498,283.75,770.0,0.46
2499,315.75,759.0,0.482
2500,308.25,788.0,0.424
2501,7.75,0.0,2.0
2502,16.5,1.0,1.998
2503,6.0,2.0,1.996
2504,2.0,0.0,2.0
2505,10.0,1.0,1.998
2506,12.25,0.0,2.0
2507,318.0,802.0,0.396
2508,1.25,0.0,2.0
2509,0.75,0.0,2.0
2510,36.0,3.0,1.994
2511,261.5,839.0,0.322
2512,0.5,0.0,2.0
2513,8.25,0.0,2.0
2514,3.0,0.0,2.0
2515,7.25,0.0,2.0
2516,348.5,768.0,0.464
2517,2.75,0.0,2.0
2518,15.25,0.0,2.0
2519,291.5,861.0,0.278
2520,2.0,1.0,1.998
2521,289.25,720.0,0.56
2522,195.5,810.0,0.38
2523,242.5,766.0,0.468
2524,0.5,0.0,2.0
2525,291.5,786.0,0.428
2526,8.0,1.0,1.998
2527,1.25,0.0,2.0
2528,312.0,805.0,0.39
2529,195.5,848.0,0.304
2530,310.0,745.0,0.51
2531,35.25,6.0,1.988
2532,16.5,1.0,1.998
2533,5.25,0.0,2.0
2534,310.5,809.0,0.382
2535,332.25,791.0,0.418
2536,5.25,1.0,1.998
2537,1.5,0.0,2.0
2538,211.25,752.0,0.496
2539,0.5,0.0,2.0
2540,12.25,1.0,1.998
2541,274.5,833.0,0.334
2542,2.25,0.0,2.0
2543,241.75,797.0,0.406
2544,22.0,3.0,1.994
2545,4.75,0.0,2.0
2546,21.5,1.0,1.998
2547,1.0,0.0,2.0
2548,11.25,0.0,2.0
2549,6.25,0.0,2.0
2550,240.75,844.0,0.312
2551,2.25,0.0,2.0
2552,226.75,788.0,0.424
2553,9.5,0.0,2.0
2554,321.25,804.0,0.392
2555,10.5,0.0,2.0
2556,15.75,0.0,2.0
2557,8.25,0.0,2.0
2558,0.5,0.0,2.0
2559,7.75,0.0,2.0
2560,259.5,798.0,0.404
2561,438.0,783.0,0.434
2562,6.25,0.0,2.0
2563,237.5,748.0,0.504
2564,37.0,3.0,1.994
2565,248.0,789.0,0.422
2566,242.5,766.0,0.468
2567,223.75,801.0,0.398
2568,264.0,767.0,0.466
2569,16.5,0.0,2.0
2570,2.25,0.0,2.0
2571,7.75,0.0,2.0
2572,7.0,0.0,2.0
2573,3.0,0.0,2.0
2574,13.25,0.0,2.0
2575,253.5,789.0,0.422
2576,206.5,841.0,0.318
2577,336.25,822.0,0.356
2578,268.75,764.0,0.472
2579,7.0,0.0,2.0
2580,0.5,0.0,2.0
2581,80.0,13.0,1.974
2582,256.25,819.0,0.362
2583,1.75,0.0,2.0
2584,33.5,4.0,1.992
2585,5.0,0.0,2.0
2586,1.75,0.0,2.0
2587,239.25,793.0,0.414
2588,203.5,799.0,0.402
2589,3.5,0.0,2.0
2590,294.25,823.0,0.354
2591,196.25,825.0,0.35
2592,224.25,771.0,0.458
2593,213.0,760.0,0.48
2594,20.0,5.0,1.99
2595,335.5,806.0,0.388
2596,225.25,796.0,0.408
2597,286.75,806.0,0.388
2598,270.0,774.0,0.452
2599,5.25,0.0,2.0
2600,2.75,0.0,2.0
2601,37.25,15.0,1.97
2602,18.25,2.0,1.996
2603,8.0,0.0,2.0
2604,23.5,2.0,1.996
2605,4.75,0.0,2.0
2606,1.25,0.0,2.0
2607,14.25,2.0,1.996
2608,233.25,779.0,0.442
2609,305.5,837.0,0.326
2610,299.5,823.0,0.354
2611,4.5,0.0,2.0
2612,311.25,793.0,0.414
2613,255.0,805.0,0.39
2614,2.75,0.0,2.0
2615,254.5,794.0,0.412
2616,264.25,782.0,0.436
2617,5.75,1.0,1.998
2618,222.5,713.0,0.574
2619,184.0,781.0,0.438
2620,184.75,771.0,0.458
2621,9.0,0.0,2.0
2622,269.5,823.0,0.354
2623,242.75,795.0,0.41
2624,45.0,4.0,1.992
2625,319.5,774.0,0.452
2626,245.25,815.0,0.37
2627,333.5,786.0,0.428
2628,5.75,0.0,2.0
2629,0.5,0.0,2.0
2630,30.0,7.0,1.986
2631,8.25,0.0,2.0
2632,238.5,741.0,0.518
2633,0.25,0.0,2.0
2634,32.0,4.0,1.992
2635,244.0,798.0,0.404
2636,234.25,793.0,0.414
2637,16.75,1.0,1.998
2638,0.5,0.0,2.0
2639,290.25,756.0,0.488
2640,9.0,1.0,1.998
2641,310.0,759.0,0.482
2642,2.25,0.0,2.0
2643,19.5,0.0,2.0
2644,5.75,0.0,2.0
2645,235.5,797.0,0.406
2646,5.0,0.0,2.0
2647,8.0,0.0,2.0
2648,11.0,0.0,2.0
2649,4.25,0.0,2.0
2650,218.0,779.0,0.442
2651,60.0,8.0,1.984
2652,223.75,779.0,0.442
2653,5.5,0.0,2.0
2654,219.25,724.0,0.552
2655,214.0,780.0,0.44
2656,10.5,0.0,2.0
2657,279.75,754.0,0.492
2658,220.5,767.0,0.466
2659,2.25,0.0,2.0
2660,280.5,794.0,0.412
2661,256.0,811.0,0.378
2662,34.75,1.0,1.998
2663,263.0,740.0,0.52
2664,12.75,0.0,2.0
2665,34.5,4.0,1.992
2666,3.0,0.0,2.0
2667,262.0,773.0,0.454
2668,23.25,0.0,2.0
2669,276.25,764.0,0.472
2670,3.5,0.0,2.0
2671,210.75,819.0,0.362
2672,11.75,2.0,1.996
2673,9.75,1.0,1.998
2674,1.5,0.0,2.0
2675,302.0,813.0,0.374
2676,20.0,1.0,1.998
2677,244.5,787.0,0.426
2678,194.25,823.0,0.354
2679,3.5,0.0,2.0
2680,3.5,0.0,2.0
2681,1.5,0.0,2.0
2682,1.75,0.0,2.0
2683,348.0,829.0,0.342
2684,3.5,0.0,2.0
2685,208.5,795.0,0.41
2686,265.75,818.0,0.364
2687,251.75,772.0,0.456
2688,1.25,0.0,2.0
2689,10.5,2.0,1.996
2690,4.25,0.0,2.0
2691,333.0,778.0,0.444
2692,245.5,802.0,0.396
2693,1.0,0.0,2.0
2694,20.25,0.0,2.0
2695,234.0,792.0,0.416
2696,11.5,0.0,2.0
2697,254.5,810.0,0.38
2698,7.5,0.0,2.0
2699,240.25,789.0,0.422
2700,3.0,0.0,2.0
2701,15.0,2.0,1.996
2702,285.5,786.0,0.428
2703,2.25,1.0,1.998
2704,222.25,805.0,0.39
2705,25.25,3.0,1.994
2706,245.25,805.0,0.39
2707,315.75,748.0,0.504
2708,265.0,752.0,0.496
2709,7.75,0.0,2.0
2710,265.5,818.0,0.364
2711,226.5,817.0,0.366
2712,315.5,798.0,0.404
2713,221.75,788.0,0.424
2714,268.25,772.0,0.456
2715,217.75,834.0,0.332
2716,195.75,807.0,0.386
2717,273.5,802.0,0.396
2718,0.75,0.0,2.0
2719,227.0,764.0,0.472
2720,3.25,0.0,2.0
2721,305.75,800.0,0.4
2722,20.25,4.0,1.992
2723,260.75,780.0,0.44
2724,7.25,0.0,2.0
2725,238.0,855.0,0.29
2726,5.5,0.0,2.0
2727,208.0,816.0,0.368
2728,19.25,1.0,1.998
2729,23.75,3.0,1.994
2730,202.75,779.0,0.442
2731,241.75,851.0,0.298
2732,261.25,833.0,0.334
2733,243.0,842.0,0.316
2734,341.75,764.0,0.472
2735,0.25,0.0,2.0
2736,278.25,842.0,0.316
2737,218.25,749.0,0.502
2738,12.0,1.0,1.998
2739,13.25,0.0,2.0
2740,274.25,780.0,0.44
2741,22.5,0.0,2.0
2742,11.0,0.0,2.0
2743,210.5,772.0,0.456
2744,2.0,0.0,2.0
2745,267.0,821.0,0.358
2746,228.75,800.0,0.4
2747,2.75,1.0,1.998
2748,2.75,0.0,2.0
2749,5.0,0.0,2.0
2750,2.5,0.0,2.0
2751,238.0,722.0,0.556
2752,284.5,780.0,0.44
2753,181.25,755.0,0.49
2754,12.5,0.0,2.0
2755,9.5,0.0,2.0
2756,211.5,752.0,0.496
2757,3.0,0.0,2.0
2758,238.0,814.0,0.372
2759,20.75,0.0,2.0
2760,268.75,779.0,0.442
2761,212.0,765.0,0.47
2762,19.75,1.0,1.998
2763,292.5,823.0,0.354
2764,179.75,821.0,0.358
2765,238.25,792.0,0.416
2766,226.5,822.0,0.356
2767,245.5,750.0,0.5
2768,3.25,0.0,2.0
2769,4.75,0.0,2.0
2770,7.75,0.0,2.0
2771,243.5,771.0,0.458
2772,260.75,834.0,0.332
2773,248.75,769.0,0.462
2774,13.75,0.0,2.0
2775,26.0,2.0,1.996
2776,245.5,806.0,0.388
2777,291.25,757.0,0.486
2778,47.25,4.0,1.992
2779,3.25,0.0,2.0
2780,229.5,791.0,0.418
2781,253.5,812.0,0.376
2782,254.0,782.0,0.436
2783,2.0,0.0,2.0
2784,8.0,0.0,2.0
2785,1.25,0.0,2.0
2786,269.25,736.0,0.528
2787,6.0,1.0,1.998
2788,422.75,818.0,0.364
2789,291.0,795.0,0.41
2790,250.5,803.0,0.394
2791,260.0,814.0,0.372
2792,2.75,0.0,2.0
2793,301.0,805.0,0.39
2794,7.25,1.0,1.998
2795,222.0,792.0,0.416
2796,2.75,0.0,2.0
2797,221.25,812.0,0.376
2798,252.75,849.0,0.302
2799,271.5,821.0,0.358
2800,12.25,1.0,1.998
2801,246.5,810.0,0.38
2802,31.0,2.0,1.996
2803,3.5,0.0,2.0
2804,3.25,0.0,2.0
2805,0.75,0.0,2.0
2806,239.75,846.0,0.308
2807,2.25,0.0,2.0
2808,245.0,763.0,0.474
2809,250.0,780.0,0.44
2810,248.75,791.0,0.418
2811,4.5,1.0,1.998
2812,28.0,2.0,1.996
2813,230.0,817.0,0.366
2814,179.0,774.0,0.452
2815,257.0,816.0,0.368
2816,333.0,786.0,0.428
2817,4.5,0.0,2.0
2818,227.5,774.0,0.452
2819,16.5,0.0,2.0
2820,367.0,755.0,0.49
2821,29.5,2.0,1.996
2822,221.25,816.0,0.368
2823,263.5,743.0,0.514
2824,240.5,824.0,0.352
2825,277.75,824.0,0.352
2826,8.0,0.0,2.0
2827,186.0,774.0,0.452
2828,3.5,0.0,2.0
2829,14.75,2.0,1.996
2830,285.75,790.0,0.42
2831,330.0,794.0,0.412
2832,242.5,781.0,0.438
2833,1.75,0.0,2.0
2834,0.5,0.0,2.0
2835,2.25,0.0,2.0
2836,198.25,765.0,0.47
2837,228.5,777.0,0.446
2838,246.25,778.0,0.444
2839,6.5,0.0,2.0
2840,3.0,0.0,2.0
2841,15.25,2.0,1.996
2842,254.5,770.0,0.46
2843,1.25,0.0,2.0
2844,11.25,0.0,2.0
2845,265.5,807.0,0.386
2846,202.25,770.0,0.46
2847,203.0,741.0,0.518
2848,229.75,834.0,0.332
2849,204.0,795.0,0.41
2850,224.75,788.0,0.424
2851,211.0,802.0,0.396
2852,237.0,816.0,0.368
2853,5.5,0.0,2.0
2854,5.5,0.0,2.0
2855,213.5,813.0,0.374
2856,233.5,780.0,0.44
2857,4.25,0.0,2.0
2858,240.25,792.0,0.416
2859,2.75,0.0,2.0
2860,305.0,815.0,0.37
2861,237.25,833.0,0.334
2862,242.75,863.0,0.274
2863,266.25,769.0,0.462
2864,310.0,815.0,0.37
2865,266.25,707.0,0.586
2866,339.5,822.0,0.356
2867,6.25,0.0,2.0
2868,20.75,1.0,1.998
2869,232.75,788.0,0.424
2870,206.5,790.0,0.42
2871,213.0,757.0,0.486
2872,327.5,759.0,0.482
2873,254.5,813.0,0.374
2874,6.5,0.0,2.0
2875,0.5,0.0,2.0
2876,243.75,766.0,0.468
2877,0.25,0.0,2.0
2878,242.5,750.0,0.5
2879,19.75,2.0,1.996
2880,9.5,0.0,2.0
2881,253.75,781.0,0.438
2882,20.0,0.0,2.0
2883,262.5,805.0,0.39
2884,255.25,794.0,0.412
2885,226.25,778.0,0.444
2886,289.25,832.0,0.336
2887,14.0,2.0,1.996
2888,9.0,0.0,2.0
2889,3.25,0.0,2.0
2890,0.5,0.0,2.0
2891,249.0,797.0,0.406
2892,310.0,787.0,0.426
2893,10.25,1.0,1.998
2894,245.75,763.0,0.474
2895,1.0,0.0,2.0
2896,203.25,800.0,0.4
2897,256.0,802.0,0.396
2898,41.25,4.0,1.992
2899,230.0,814.0,0.372
2900,238.25,817.0,0.366
2901,255.25,744.0,0.512
2902,0.25,0.0,2.0
2903,0.25,0.0,2.0
2904,4.25,0.0,2.0
2905,6.75,0.0,2.0
2906,38.5,7.0,1.986
2907,223.25,793.0,0.414
2908,5.25,0.0,2.0
2909,3.5,0.0,2.0
2910,227.75,718.0,0.564
2911,0.75,0.0,2.0
2912,252.75,803.0,0.394
2913,245.0,753.0,0.494
2914,243.25,772.0,0.456
2915,5.0,1.0,1.998
2916,283.0,766.0,0.468
2917,220.0,841.0,0.318
2918,347.5,809.0,0.382
2919,9.25,0.0,2.0
2920,13.5,2.0,1.996
2921,21.0,2.0,1.996
2922,18.5,4.0,1.992
2923,242.0,772.0,0.456
2924,49.0,12.0,1.976
2925,233.0,772.0,0.456
2926,226.25,703.0,0.594
2927,0.75,0.0,2.0
2928,287.0,778.0,0.444
2929,270.75,756.0,0.488
2930,17.0,5.0,1.99
2931,272.5,799.0,0.402
2932,204.0,804.0,0.392
2933,263.0,792.0,0.416
2934,9.25,0.0,2.0
2935,1.0,0.0,2.0
2936,18.25,1.0,1.998
2937,32.25,2.0,1.996
2938,280.25,810.0,0.38
2939,242.75,810.0,0.38
2940,256.0,764.0,0.472
2941,11.75,1.0,1.998
2942,4.0,0.0,2.0
2943,7.25,0.0,2.0
2944,284.0,846.0,0.308
2945,5.0,0.0,2.0
2946,20.75,0.0,2.0
2947,11.75,2.0,1.996
2948,241.25,845.0,0.31
2949,8.25,0.0,2.0
2950,5.75,0.0,2.0
2951,286.0,857.0,0.286
2952,256.5,816.0,0.368
2953,4.75,0.0,2.0
2954,223.25,824.0,0.352
2955,260.25,819.0,0.362
2956,10.0,0.0,2.0
2957,4.25,1.0,1.998
2958,323.25,808.0,0.384
2959,297.25,800.0,0.4
2960,226.5,812.0,0.376
2961,0.5,0.0,2.0
2962,211.5,794.0,0.412
2963,43.0,2.0,1.996
2964,229.75,816.0,0.368
2965,9.5,0.0,2.0
2966,248.0,811.0,0.378
2967,2.5,0.0,2.0
2968,216.75,761.0,0.478
2969,284.75,787.0,0.426
2970,1.5,0.0,2.0
2971,6.0,0.0,2.0
2972,218.0,787.0,0.426
2973,0.75,0.0,2.0
2974,246.25,786.0,0.428
2975,13.75,0.0,2.0
2976,3.75,0.0,2.0
2977,239.25,796.0,0.408
2978,213.75,760.0,0.48
2979,294.25,819.0,0.362
2980,213.5,840.0,0.32
2981,219.25,795.0,0.41
2982,6.5,0.0,2.0
2983,15.25,5.0,1.99
2984,309.0,829.0,0.342
2985,215.0,754.0,0.492
2986,210.0,801.0,0.398
2987,43.75,4.0,1.992
2988,249.5,831.0,0.338
2989,275.0,820.0,0.36
2990,251.75,780.0,0.44
2991,38.25,6.0,1.988
2992,253.75,856.0,0.288
2993,259.0,752.0,0.496
2994,273.75,759.0,0.482
2995,267.75,776.0,0.448
2996,270.75,794.0,0.412
2997,4.0,0.0,2.0
2998,259.25,788.0,0.424
2999,2.0,0.0,2.0
3000,355.75,805.0,0.39
3001,48.25,4.0,1.992
3002,218.25,807.0,0.386
3003,306.5,763.0,0.474
3004,14.25,0.0,2.0
3005,4.5,0.0,2.0
3006,13.25,3.0,1.994
3007,13.25,1.0,1.998
3008,1.5,0.0,2.0
3009,28.25,5.0,1.99
3010,9.25,1.0,1.998
3011,2.25,0.0,2.0
3012,273.0,810.0,0.38
3013,9.25,1.0,1.998
3014,216.0,810.0,0.38
3015,247.5,827.0,0.346
3016,215.25,789.0,0.422
3017,226.75,766.0,0.468
3018,191.75,788.0,0.424
3019,20.0,0.0,2.0
3020,273.75,791.0,0.418
3021,6.0,2.0,1.996
3022,329.0,775.0,0.45
3023,261.5,737.0,0.526
3024,0.75,0.0,2.0
3025,2.0,0.0,2.0
3026,224.5,837.0,0.326
3027,7.25,0.0,2.0
3028,229.75,805.0,0.39
3029,2.75,0.0,2.0
3030,312.25,798.0,0.404
3031,72.0,21.0,1.958
3032,242.5,834.0,0.332
3033,0.5,0.0,2.0
3034,5.5,1.0,1.998
3035,15.75,2.0,1.996
3036,254.5,694.0,0.612
3037,247.0,758.0,0.484
3038,25.25,7.0,1.986
3039,2.0,0.0,2.0
3040,233.5,810.0,0.38
3041,21.75,3.0,1.994
3042,270.25,773.0,0.454
3043,298.25,809.0,0.382
3044,7.5,0.0,2.0
3045,266.5,813.0,0.374
3046,4.75,0.0,2.0
3047,302.5,826.0,0.348
3048,228.0,792.0,0.416
3049,219.5,732.0,0.536
3050,19.25,1.0,1.998
3051,237.75,744.0,0.512
3052,2.75,0.0,2.0
3053,273.75,828.0,0.344
3054,248.5,833.0,0.334
3055,7.75,1.0,1.998
3056,29.75,4.0,1.992
3057,8.5,0.0,2.0
3058,224.5,776.0,0.448
3059,5.5,0.0,2.0
3060,0.5,0.0,2.0
3061,240.75,788.0,0.424
3062,0.75,0.0,2.0
3063,347.75,794.0,0.412
3064,19.25,1.0,1.998
3065,319.75,815.0,0.37
3066,298.25,811.0,0.378
3067,299.25,798.0,0.404
3068,239.5,770.0,0.46
3069,15.25,4.0,1.992
3070,6.0,0.0,2.0
3071,243.25,786.0,0.428
3072,12.0,1.0,1.998
3073,18.75,1.0,1.998
3074,2.75,0.0,2.0
3075,33.5,2.0,1.996
3076,209.5,810.0,0.38
3077,245.25,781.0,0.438
3078,32.5,4.0,1.992
3079,194.0,796.0,0.408
3080,295.5,780.0,0.44
3081,245.5,809.0,0.382
3082,14.0,0.0,2.0
3083,256.0,807.0,0.386
3084,6.0,0.0,2.0
3085,5.5,0.0,2.0
3086,8.5,0.0,2.0
3087,0.25,0.0,2.0
3088,283.5,823.0,0.354
3089,273.5,818.0,0.364
3090,22.75,3.0,1.994
3091,220.25,809.0,0.382
3092,279.0,776.0,0.448
3093,0.25,0.0,2.0
3094,19.0,6.0,1.988
3095,240.0,829.0,0.342
3096,205.5,792.0,0.416
3097,1.75,0.0,2.0
3098,241.25,798.0,0.404
3099,300.25,748.0,0.504
3100,247.75,806.0,0.388
3101,9.25,3.0,1.994
3102,17.75,0.0,2.0
3103,1.0,0.0,2.0
3104,21.25,2.0,1.996
3105,31.5,6.0,1.988
3106,204.75,797.0,0.406
3107,4.25,0.0,2.0
3108,13.25,0.0,2.0
3109,13.25,0.0,2.0
3110,261.25,743.0,0.514
3111,0.5,0.0,2.0
3112,1.75,0.0,2.0
3113,207.25,786.0,0.428
3114,303.25,806.0,0.388
3115,3.75,0.0,2.0
3116,69.0,6.0,1.988
3117,203.0,770.0,0.46
3118,7.75,0.0,2.0
3119,49.0,3.0,1.994
3120,1.75,0.0,2.0
3121,3.75,0.0,2.0
3122,11.25,0.0,2.0
3123,236.0,803.0,0.394
3124,268.25,823.0,0.354
3125,307.0,846.0,0.308
3126,8.0,0.0,2.0
3127,6.5,0.0,2.0
3128,233.5,830.0,0.34
3129,235.75,838.0,0.324
3130,10.0,0.0,2.0
3131,10.75,1.0,1.998
3132,224.0,801.0,0.398
3133,8.0,0.0,2.0
3134,0.75,0.0,2.0
3135,1.25,0.0,2.0
3136,308.0,855.0,0.29
3137,13.5,0.0,2.0
3138,25.5,3.0,1.994
3139,252.75,824.0,0.352
3140,340.0,794.0,0.412
3141,219.75,802.0,0.396
3142,230.75,796.0,0.408
3143,10.5,2.0,1.996
3144,257.0,824.0,0.352
